ts_utc,route_id,route_name,mode,n_vehicles,n_trips,median_delay_s,p90_delay_s,pct_on_time,pct_late,pct_early,n_alerts
2026-08-20T07:11:00Z,337,337 Islington,bus,3,0,,,,,,0
2026-08-20T07:11:00Z,339,339 Finch East,bus,4,0,,,,,,0
2026-08-20T07:11:00Z,340,340 Junction,bus,1,0,,,,,,0
2026-08-20T07:11:00Z,341,341 Keele,bus,3,0,,,,,,0
2026-08-20T07:11:00Z,343,343 Kennedy,bus,2,0,,,,,,0
2026-08-20T07:11:00Z,352,352 Lawrence West,bus,4,0,,,,,,1
2026-08-20T07:11:00Z,353,353 Steeles,bus,4,0,,,,,,0
2026-08-20T07:11:00Z,354,354 Lawrence East,bus,4,0,,,,,,2
2026-08-20T07:11:00Z,363,363 Ossington,bus,2,0,,,,,,2
2026-08-20T07:11:00Z,365,365 Parliament,bus,1,0,,,,,,0
2026-08-20T07:11:00Z,384,384 Sheppard West,bus,3,0,,,,,,0
2026-08-20T07:11:00Z,385,385 Sheppard East,bus,4,0,,,,,,0
2026-08-20T07:11:00Z,386,386 Scarborough,bus,2,0,,,,,,0
2026-08-20T07:11:00Z,395,395 York Mills,bus,4,0,,,,,,1
2026-08-20T07:11:00Z,396,396 Wilson,bus,5,0,,,,,,0
2026-08-20T07:11:00Z,501,501 Queen,streetcar,0,0,,,,,,1
2026-08-20T07:11:00Z,506,506 Carlton,streetcar,1,0,,,,,,2
2026-08-20T07:11:00Z,510,510 Spadina,streetcar,0,0,,,,,,1
2026-08-20T07:11:00Z,512,512 St Clair,streetcar,0,0,,,,,,1
2026-08-20T07:11:00Z,903,903 Kennedy Stn-Scarborough Express,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,904,904 Sheppard-Kennedy Express,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,925,925 Don Mills Express,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,939,939 Finch Express,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,952,952 Lawrence West Express,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,954,954 Lawrence East Express,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,984,984 Sheppard West Express,bus,0,0,,,,,,2
2026-08-20T07:11:00Z,996,996 Wilson Express,bus,0,0,,,,,,1
2026-08-20T07:11:00Z,ALL,System-wide,all,186,0,,,,,,97
2026-08-20T07:59:32Z,7,7 Bathurst,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,11,11 Bayview,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,13,13 Avenue Rd,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,16,16 McCowan,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,21,21 Brimley,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,25,25 Don Mills,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,34,34 Eglinton,bus,0,0,,,,,,3
2026-08-20T07:59:32Z,38,38 Highland Creek,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,43,43 Kennedy,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,54,54 Lawrence East,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,61,61 Avenue Rd North,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,63,63 Ossington,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,67,67 Pharmacy,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,72,72 Pape,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,74,74 Mount Pleasant,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,84,84 Sheppard West,bus,0,0,,,,,,4
2026-08-20T07:59:32Z,90,90 Vaughan,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,95,95 York Mills,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,97,97 Yonge,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,99,99 Arrow Rd,bus,1,0,,,,,,0
2026-08-20T07:59:32Z,100,100 Flemingdon Park,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,103,103 Mount Pleasant North,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,104,104 Faywood,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,105,105 Dufferin North,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,106,106 Sentinel,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,107,107 Alness-Chesswood,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,108,108 Driftwood,bus,0,0,,,,,,2
2026-08-20T07:59:32Z,109,109 Ranee,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,112,112 West Mall,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,114,114 Queens Quay East,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,129,129 McCowan North,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,130,130 Middlefield,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,131,131 Nugget,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,132,132 Milner,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,133,133 Neilson,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,134,134 Progress,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,162,162 Lawrence-Donway,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,164,164 Castlefield,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,169,169 Huntingwood,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,171,171 Mount Dennis,bus,1,0,,,,,,0
2026-08-20T07:59:32Z,191,191 Underhill,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,202,202 Cherry Beach,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,300,300 Bloor-Danforth,bus,24,0,,,,,,0
2026-08-20T07:59:32Z,301,301 Queen,streetcar,10,0,,,,,,0
2026-08-20T07:59:32Z,304,304 King,streetcar,12,0,,,,,,0
2026-08-20T07:59:32Z,305,305 Dundas,streetcar,5,0,,,,,,2
2026-08-20T07:59:32Z,306,306 Carlton,streetcar,9,0,,,,,,0
2026-08-20T07:59:32Z,307,307 Bathurst,bus,4,0,,,,,,0
2026-08-20T07:59:32Z,310,310 Spadina,streetcar,3,0,,,,,,0
2026-08-20T07:59:32Z,312,312 St Clair,streetcar,3,0,,,,,,0
2026-08-20T07:59:32Z,315,315 Evans-Brown's Line,bus,2,0,,,,,,0
2026-08-20T07:59:32Z,316,316 Kingston Rd-McCowan,bus,3,0,,,,,,1
2026-08-20T07:59:32Z,320,320 Yonge,bus,9,0,,,,,,1
2026-08-20T07:59:32Z,322,322 Coxwell,bus,2,0,,,,,,0
2026-08-20T07:59:32Z,324,324 Victoria Park,bus,3,0,,,,,,0
2026-08-20T07:59:32Z,325,325 Don Mills,bus,4,0,,,,,,1
2026-08-20T07:59:32Z,329,329 Dufferin,bus,3,0,,,,,,1
2026-08-20T07:59:32Z,334,334 Eglinton,bus,12,0,,,,,,3
2026-08-20T07:59:32Z,335,335 Jane,bus,5,0,,,,,,0
2026-08-20T07:59:32Z,336,336 Finch West,bus,6,0,,,,,,0
2026-08-20T07:59:32Z,337,337 Islington,bus,3,0,,,,,,0
2026-08-20T07:59:32Z,339,339 Finch East,bus,4,0,,,,,,0
2026-08-20T07:59:32Z,340,340 Junction,bus,1,0,,,,,,0
2026-08-20T07:59:32Z,341,341 Keele,bus,3,0,,,,,,0
2026-08-20T07:59:32Z,343,343 Kennedy,bus,2,0,,,,,,0
2026-08-20T07:59:32Z,352,352 Lawrence West,bus,4,0,,,,,,0
2026-08-20T07:59:32Z,353,353 Steeles,bus,4,0,,,,,,0
2026-08-20T07:59:32Z,354,354 Lawrence East,bus,3,0,,,,,,2
2026-08-20T07:59:32Z,363,363 Ossington,bus,2,0,,,,,,1
2026-08-20T07:59:32Z,365,365 Parliament,bus,1,0,,,,,,0
2026-08-20T07:59:32Z,384,384 Sheppard West,bus,3,0,,,,,,0
2026-08-20T07:59:32Z,385,385 Sheppard East,bus,4,0,,,,,,0
2026-08-20T07:59:32Z,386,386 Scarborough,bus,2,0,,,,,,0
2026-08-20T07:59:32Z,395,395 York Mills,bus,4,0,,,,,,1
2026-08-20T07:59:32Z,396,396 Wilson,bus,5,0,,,,,,0
2026-08-20T07:59:32Z,501,501 Queen,streetcar,2,0,,,,,,1
2026-08-20T07:59:32Z,504,504 King,streetcar,1,0,,,,,,0
2026-08-20T07:59:32Z,506,506 Carlton,streetcar,1,0,,,,,,1
2026-08-20T07:59:32Z,903,903 Kennedy Stn-Scarborough Express,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,904,904 Sheppard-Kennedy Express,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,925,925 Don Mills Express,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,939,939 Finch Express,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,954,954 Lawrence East Express,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,984,984 Sheppard West Express,bus,0,0,,,,,,2
2026-08-20T07:59:32Z,996,996 Wilson Express,bus,0,0,,,,,,1
2026-08-20T07:59:32Z,ALL,System-wide,all,170,0,,,,,,69
2026-08-20T08:49:33Z,7,7 Bathurst,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,11,11 Bayview,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,13,13 Avenue Rd,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,16,16 McCowan,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,20,20 Cliffside,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,21,21 Brimley,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,25,25 Don Mills,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,34,34 Eglinton,bus,0,0,,,,,,3
2026-08-20T08:49:33Z,37,37 Islington,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,38,38 Highland Creek,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,39,39 Finch East,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,43,43 Kennedy,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,44,44 Kipling South,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,45,45 Kipling,bus,4,0,,,,,,0
2026-08-20T08:49:33Z,47,47 Lansdowne,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,52,52 Lawrence West,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,53,53 Steeles East,bus,3,0,,,,,,0
2026-08-20T08:49:33Z,54,54 Lawrence East,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,57,57 Midland,bus,2,0,,,,,,0
2026-08-20T08:49:33Z,60,60 Steeles West,bus,2,0,,,,,,0
2026-08-20T08:49:33Z,61,61 Avenue Rd North,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,63,63 Ossington,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,67,67 Pharmacy,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,68,68 Warden,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,72,72 Pape,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,73,73 Royal York,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,74,74 Mount Pleasant,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,84,84 Sheppard West,bus,0,0,,,,,,4
2026-08-20T08:49:33Z,89,89 Weston,bus,2,0,,,,,,0
2026-08-20T08:49:33Z,90,90 Vaughan,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,95,95 York Mills,bus,1,0,,,,,,1
2026-08-20T08:49:33Z,96,96 Wilson,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,97,97 Yonge,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,99,99 Arrow Rd,bus,2,0,,,,,,0
2026-08-20T08:49:33Z,100,100 Flemingdon Park,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,102,102 Markham Rd,bus,3,0,,,,,,0
2026-08-20T08:49:33Z,103,103 Mount Pleasant North,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,104,104 Faywood,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,105,105 Dufferin North,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,106,106 Sentinel,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,107,107 Alness-Chesswood,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,108,108 Driftwood,bus,0,0,,,,,,2
2026-08-20T08:49:33Z,109,109 Ranee,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,112,112 West Mall,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,114,114 Queens Quay East,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,116,116 Morningside,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,129,129 McCowan North,bus,1,0,,,,,,1
2026-08-20T08:49:33Z,130,130 Middlefield,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,131,131 Nugget,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,132,132 Milner,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,133,133 Neilson,bus,1,0,,,,,,1
2026-08-20T08:49:33Z,134,134 Progress,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,154,154 Curran Hall,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,162,162 Lawrence-Donway,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,164,164 Castlefield,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,165,165 Weston Rd North,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,168,168 Symington,bus,2,0,,,,,,0
2026-08-20T08:49:33Z,169,169 Huntingwood,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,171,171 Mount Dennis,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,191,191 Underhill,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,202,202 Cherry Beach,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,300,300 Bloor-Danforth,bus,24,0,,,,,,0
2026-08-20T08:49:33Z,301,301 Queen,streetcar,9,0,,,,,,0
2026-08-20T08:49:33Z,304,304 King,streetcar,11,0,,,,,,0
2026-08-20T08:49:33Z,305,305 Dundas,streetcar,2,0,,,,,,2
2026-08-20T08:49:33Z,306,306 Carlton,streetcar,7,0,,,,,,0
2026-08-20T08:49:33Z,307,307 Bathurst,bus,5,0,,,,,,0
2026-08-20T08:49:33Z,310,310 Spadina,streetcar,3,0,,,,,,0
2026-08-20T08:49:33Z,312,312 St Clair,streetcar,5,0,,,,,,0
2026-08-20T08:49:33Z,315,315 Evans-Brown's Line,bus,2,0,,,,,,0
2026-08-20T08:49:33Z,316,316 Kingston Rd-McCowan,bus,3,0,,,,,,1
2026-08-20T08:49:33Z,320,320 Yonge,bus,8,0,,,,,,1
2026-08-20T08:49:33Z,322,322 Coxwell,bus,2,0,,,,,,0
2026-08-20T08:49:33Z,324,324 Victoria Park,bus,3,0,,,,,,0
2026-08-20T08:49:33Z,325,325 Don Mills,bus,4,0,,,,,,1
2026-08-20T08:49:33Z,329,329 Dufferin,bus,6,0,,,,,,1
2026-08-20T08:49:33Z,334,334 Eglinton,bus,11,0,,,,,,3
2026-08-20T08:49:33Z,335,335 Jane,bus,6,0,,,,,,0
2026-08-20T08:49:33Z,336,336 Finch West,bus,6,0,,,,,,0
2026-08-20T08:49:33Z,337,337 Islington,bus,3,0,,,,,,0
2026-08-20T08:49:33Z,339,339 Finch East,bus,4,0,,,,,,0
2026-08-20T08:49:33Z,340,340 Junction,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,341,341 Keele,bus,4,0,,,,,,0
2026-08-20T08:49:33Z,343,343 Kennedy,bus,2,0,,,,,,0
2026-08-20T08:49:33Z,352,352 Lawrence West,bus,4,0,,,,,,0
2026-08-20T08:49:33Z,353,353 Steeles,bus,4,0,,,,,,0
2026-08-20T08:49:33Z,354,354 Lawrence East,bus,4,0,,,,,,2
2026-08-20T08:49:33Z,363,363 Ossington,bus,2,0,,,,,,1
2026-08-20T08:49:33Z,365,365 Parliament,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,384,384 Sheppard West,bus,3,0,,,,,,0
2026-08-20T08:49:33Z,385,385 Sheppard East,bus,5,0,,,,,,0
2026-08-20T08:49:33Z,386,386 Scarborough,bus,4,0,,,,,,0
2026-08-20T08:49:33Z,395,395 York Mills,bus,4,0,,,,,,1
2026-08-20T08:49:33Z,396,396 Wilson,bus,5,0,,,,,,0
2026-08-20T08:49:33Z,501,501 Queen,streetcar,9,0,,,,,,1
2026-08-20T08:49:33Z,504,504 King,streetcar,9,0,,,,,,0
2026-08-20T08:49:33Z,505,505 Dundas,streetcar,5,0,,,,,,0
2026-08-20T08:49:33Z,506,506 Carlton,streetcar,11,0,,,,,,1
2026-08-20T08:49:33Z,507,507 Long Branch,streetcar,4,0,,,,,,0
2026-08-20T08:49:33Z,882,882,unknown,1,0,,,,,,0
2026-08-20T08:49:33Z,903,903 Kennedy Stn-Scarborough Express,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,904,904 Sheppard-Kennedy Express,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,925,925 Don Mills Express,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,927,927 Highway 27 Express,bus,1,0,,,,,,0
2026-08-20T08:49:33Z,939,939 Finch Express,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,954,954 Lawrence East Express,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,984,984 Sheppard West Express,bus,0,0,,,,,,2
2026-08-20T08:49:33Z,996,996 Wilson Express,bus,0,0,,,,,,1
2026-08-20T08:49:33Z,ALL,System-wide,all,243,0,,,,,,69
2026-08-20T09:20:03Z,7,7 Bathurst,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,8,8 Broadview,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,9,9 Bellamy,bus,3,0,,,,,,0
2026-08-20T09:20:03Z,10,10 Van Horne,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,11,11 Bayview,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,12,12 Kingston Rd,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,13,13 Avenue Rd,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,15,15 Evans,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,16,16 McCowan,bus,2,0,,,,,,1
2026-08-20T09:20:03Z,17,17 Birchmount,bus,3,0,,,,,,0
2026-08-20T09:20:03Z,19,19 Bay,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,20,20 Cliffside,bus,3,0,,,,,,0
2026-08-20T09:20:03Z,21,21 Brimley,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,23,23 Dawes,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,24,24 Victoria Park,bus,5,0,,,,,,0
2026-08-20T09:20:03Z,25,25 Don Mills,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,31,31 Greenwood,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,33,33 Forest Hill,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,34,34 Eglinton,bus,0,0,,,,,,3
2026-08-20T09:20:03Z,35,35 Jane,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,37,37 Islington,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,38,38 Highland Creek,bus,5,0,,,,,,1
2026-08-20T09:20:03Z,39,39 Finch East,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,40,40 Junction-Dundas West,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,41,41 Keele,bus,7,0,,,,,,0
2026-08-20T09:20:03Z,42,42 Cummer,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,43,43 Kennedy,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,44,44 Kipling South,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,45,45 Kipling,bus,6,0,,,,,,0
2026-08-20T09:20:03Z,46,46 Martin Grove,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,47,47 Lansdowne,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,48,48 Rathburn,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,51,51 Leslie,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,52,52 Lawrence West,bus,9,0,,,,,,0
2026-08-20T09:20:03Z,53,53 Steeles East,bus,6,0,,,,,,0
2026-08-20T09:20:03Z,54,54 Lawrence East,bus,2,0,,,,,,1
2026-08-20T09:20:03Z,57,57 Midland,bus,5,0,,,,,,0
2026-08-20T09:20:03Z,60,60 Steeles West,bus,6,0,,,,,,0
2026-08-20T09:20:03Z,61,61 Avenue Rd North,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,63,63 Ossington,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,65,65 Parliament,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,66,66 Prince Edward,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,67,67 Pharmacy,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,68,68 Warden,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,69,69 Warden South,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,70,70 O'Connor,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,71,71 Runnymede,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,72,72 Pape,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,73,73 Royal York,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,74,74 Mount Pleasant,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,75,75 Sherbourne,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,76,76 Royal York South,bus,3,0,,,,,,0
2026-08-20T09:20:03Z,79,79 Scarlett Rd,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,80,80 Queensway,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,84,84 Sheppard West,bus,1,0,,,,,,4
2026-08-20T09:20:03Z,85,85 Sheppard East,bus,6,0,,,,,,0
2026-08-20T09:20:03Z,86,86 Scarborough,bus,3,0,,,,,,0
2026-08-20T09:20:03Z,87,87 Cosburn,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,88,88 South Leaside,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,89,89 Weston,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,90,90 Vaughan,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,91,91 Woodbine,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,95,95 York Mills,bus,3,0,,,,,,1
2026-08-20T09:20:03Z,96,96 Wilson,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,97,97 Yonge,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,98,98 Willowdale-Senlac,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,99,99 Arrow Rd,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,100,100 Flemingdon Park,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,101,101 Downsview Park,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,102,102 Markham Rd,bus,9,0,,,,,,0
2026-08-20T09:20:03Z,103,103 Mount Pleasant North,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,104,104 Faywood,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,105,105 Dufferin North,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,106,106 Sentinel,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,107,107 Alness-Chesswood,bus,2,0,,,,,,1
2026-08-20T09:20:03Z,108,108 Driftwood,bus,1,0,,,,,,2
2026-08-20T09:20:03Z,109,109 Ranee,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,110,110 Islington South,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,111,111 East Mall,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,112,112 West Mall,bus,2,0,,,,,,1
2026-08-20T09:20:03Z,114,114 Queens Quay East,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,116,116 Morningside,bus,5,0,,,,,,0
2026-08-20T09:20:03Z,119,119 Torbarrie,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,123,123 Sherway,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,129,129 McCowan North,bus,5,0,,,,,,1
2026-08-20T09:20:03Z,130,130 Middlefield,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,131,131 Nugget,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,132,132 Milner,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,133,133 Neilson,bus,3,0,,,,,,1
2026-08-20T09:20:03Z,134,134 Progress,bus,2,0,,,,,,1
2026-08-20T09:20:03Z,151,151 Leslie North,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,154,154 Curran Hall,bus,3,0,,,,,,1
2026-08-20T09:20:03Z,156,156 Millwood,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,158,158 Trethewey,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,162,162 Lawrence-Donway,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,164,164 Castlefield,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,165,165 Weston Rd North,bus,7,0,,,,,,0
2026-08-20T09:20:03Z,168,168 Symington,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,169,169 Huntingwood,bus,1,0,,,,,,1
2026-08-20T09:20:03Z,171,171 Mount Dennis,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,189,189 Stockyards,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,191,191 Underhill,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,202,202 Cherry Beach,bus,0,0,,,,,,1
2026-08-20T09:20:03Z,300,300 Bloor-Danforth,bus,25,0,,,,,,0
2026-08-20T09:20:03Z,301,301 Queen,streetcar,8,0,,,,,,0
2026-08-20T09:20:03Z,304,304 King,streetcar,8,0,,,,,,0
2026-08-20T09:20:03Z,305,305 Dundas,streetcar,1,0,,,,,,2
2026-08-20T09:20:03Z,306,306 Carlton,streetcar,4,0,,,,,,0
2026-08-20T09:20:03Z,307,307 Bathurst,bus,6,0,,,,,,0
2026-08-20T09:20:03Z,310,310 Spadina,streetcar,3,0,,,,,,0
2026-08-20T09:20:03Z,312,312 St Clair,streetcar,8,0,,,,,,0
2026-08-20T09:20:03Z,315,315 Evans-Brown's Line,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,316,316 Kingston Rd-McCowan,bus,2,0,,,,,,1
2026-08-20T09:20:03Z,320,320 Yonge,bus,13,0,,,,,,1
2026-08-20T09:20:03Z,322,322 Coxwell,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,324,324 Victoria Park,bus,3,0,,,,,,0
2026-08-20T09:20:03Z,325,325 Don Mills,bus,6,0,,,,,,1
2026-08-20T09:20:03Z,329,329 Dufferin,bus,9,0,,,,,,1
2026-08-20T09:20:03Z,334,334 Eglinton,bus,15,0,,,,,,3
2026-08-20T09:20:03Z,335,335 Jane,bus,3,0,,,,,,0
2026-08-20T09:20:03Z,336,336 Finch West,bus,9,0,,,,,,0
2026-08-20T09:20:03Z,337,337 Islington,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,339,339 Finch East,bus,3,0,,,,,,0
2026-08-20T09:20:03Z,340,340 Junction,bus,1,0,,,,,,0
2026-08-20T09:20:03Z,341,341 Keele,bus,3,0,,,,,,0
2026-08-20T09:20:03Z,343,343 Kennedy,bus,2,0,,,,,,0
2026-08-20T09:20:03Z,352,352 Lawrence West,bus,3,0,,,,,,0
2026-08-20T09:20:03Z,353,353 Steeles,bus,4,0,,,,,,0
2026-08-20T09:20:03Z,354,354 Lawrence East,bus,7,0,,,,,,2
2026-08-20T09:20:03Z,363,363 Ossington,bus,3,0,,,,,,1
